StartDate,EndDate,ResponseId,Appliances-Score,Locks-Score,Locks-Text,Locks-Text_Negative,Locks-Text_Neutral,Locks-Text_Positive,Locks_label,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume
13-10-2022 23:30,13-10-2022 23:42,R_1d5pAu6iAVhFfjc,7.0,9.0,Good quality,0.0294164624,0.3259908855,0.6445927024,passive,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:31,13-10-2022 23:43,R_2uOKMqjMFG38M7w,7.0,,,0.2395022064,0.5281888843,0.0,,Pune,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:30,13-10-2022 23:43,R_qITIEvtAcgxozrr,,,,0.2395022064,0.5281888843,0.0,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,
13-10-2022 23:36,13-10-2022 23:44,R_3hzQDwQ8D1kglQl,8.0,,,0.2395022064,0.5281888843,0.0,,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
13-10-2022 23:32,13-10-2022 23:45,R_2V2Ysh82113bslJ,3.0,,,0.2395022064,0.5281888843,0.0,,Kochi,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van",Shop or Store Owner,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:28,13-10-2022 23:46,R_1kYcwp3gcBAqBhx,5.0,,,0.2395022064,0.5281888843,0.0,,Kochi,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
13-10-2022 23:29,13-10-2022 23:46,R_31u7FoYvmbvjNri,,,,0.2395022064,0.5281888843,0.0,,Hyderabad,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:41,13-10-2022 23:47,R_2WCpw3yajNsX3md,9.0,,,0.2395022064,0.5281888843,0.0,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:39,13-10-2022 23:47,R_3j1bp6itegRSESK,,10.0,Good quality product at reasonable rate.,0.0057475022,0.123960495,0.8702920079,Promoter,Bangalore,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
13-10-2022 23:28,13-10-2022 23:47,R_3GfcOYajB8xsKpe,,10.0,Trustworthy and known for long time and brand value ,0.0063121431,0.3416599631,0.6520279646,passive,Hyderabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,
13-10-2022 23:35,13-10-2022 23:48,R_2frGeSTTLnrwxa6,7.0,,,0.2395022064,0.5281888843,0.0,,Hyderabad,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",10-15 years old,
13-10-2022 23:38,13-10-2022 23:48,R_sC4eGhj5km2Vqcp,,,,0.2395022064,0.5281888843,0.0,,Hyderabad,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:33,13-10-2022 23:49,R_2xXyJvUVlsjtphS,7.0,,,0.2395022064,0.5281888843,0.0,,Pune,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Service (Rural or Urban),5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
13-10-2022 23:38,13-10-2022 23:49,R_3Jm9vtzAlIeyMrQ,,,,0.2395022064,0.5281888843,0.0,,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
13-10-2022 23:37,13-10-2022 23:49,R_WkXNbMe8Dv9IODT,6.0,,,0.2395022064,0.5281888843,0.0,,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, no kids ",,
13-10-2022 23:34,13-10-2022 23:49,R_3HkpHhfWlSm4k5P,,,,0.2395022064,0.5281888843,0.0,,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:44,13-10-2022 23:51,R_31FQ0JJu4Z2mSyp,,,,0.2395022064,0.5281888843,0.0,,Hyderabad,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Homemaker (non-gender sensitive),,"Married, with kid(s)","10-15 years old,16-20 years old",
13-10-2022 23:40,13-10-2022 23:51,R_1ml1jKwnyq2U6kU,10.0,,,0.2395022064,0.5281888843,0.0,,Pune,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Above 20 years old,
13-10-2022 23:39,13-10-2022 23:52,R_8zVXS44SaRKmUmZ,,8.0,It is a brand that we use for generations and never it once faulted,0.0942773893,0.5776256323,0.3280970156,passive,Bangalore,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",10-15 years old,
13-10-2022 23:38,13-10-2022 23:53,R_3FOPHkq7Kf685BD,10.0,10.0,Strong ,0.0363168791,0.4607073069,0.5029758811,passive,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",16-20 years old,
13-10-2022 23:44,13-10-2022 23:53,R_1JDFuFp60NJpljM,10.0,,,0.2395022064,0.5281888843,0.0,,Hyderabad,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
13-10-2022 23:37,13-10-2022 23:54,R_1ezsgGdN63Ywe5v,,10.0,its everlasting brand,0.0554725826,0.6300772429,0.3144501448,passive,Hyderabad,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:43,13-10-2022 23:54,R_2PvUmfB9ArWmvKb,4.0,,,0.2395022064,0.5281888843,0.0,,Kochi,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
13-10-2022 23:37,13-10-2022 23:54,R_bI4aeNMTXtFszYt,7.0,,,0.2395022064,0.5281888843,0.0,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:43,13-10-2022 23:54,R_x3gfDkMGRWlztEB,6.0,,,0.2395022064,0.5281888843,0.0,,Hyderabad,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",10-15 years old,
13-10-2022 23:32,13-10-2022 23:55,R_1He1s4JEmaNYBdK,10.0,,,0.2395022064,0.5281888843,0.0,,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:48,13-10-2022 23:55,R_2VEzwnJ2v0hSqFk,,9.0,For good quality product and style ,0.0121760461,0.2656881511,0.722135663,Promoter,Hyderabad,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
13-10-2022 23:44,13-10-2022 23:56,R_1lnH4k4pMXPuSbY,,10.0,,0.2395022064,0.5281888843,0.0,,Hyderabad,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 1-49 employees,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:37,13-10-2022 23:56,R_2w4srID24duE6Q3,10.0,10.0,The product s are excellent and is very unique brand,0.0019480819,0.0224235784,0.9756284356,Promoter,Ahmedabad,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
13-10-2022 23:48,13-10-2022 23:57,R_3hFPUoFUkA9rEWh,7.0,10.0,Good quality,0.0294164624,0.3259908855,0.6445927024,passive,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 1-49 employees,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
13-10-2022 23:50,13-10-2022 23:57,R_1C2NtCVQeJVjWE9,,,,0.2395022064,0.5281888843,0.0,,Bangalore,26-30,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:48,13-10-2022 23:58,R_3OrFbC0ZqUI0l8i,9.0,10.0,Good quality products ,0.0120395636,0.160458833,0.8275016546,Promoter,Pune,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,30-35 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:47,13-10-2022 23:58,R_3hlrrQxDWMCDnt8,,10.0,It is perfectly working well in all for the last 15 years without any minor problems,0.0078054811,0.0782613531,0.9139331579,Promoter,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,
13-10-2022 23:43,13-10-2022 23:58,R_Uud1xjBaPNoTawN,,,,0.2395022064,0.5281888843,0.0,,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Other occupations,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:49,13-10-2022 23:58,R_XvxouNacWxN4La9,,,,0.2395022064,0.5281888843,0.0,,Bangalore,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
13-10-2022 23:43,13-10-2022 23:59,R_Y9pIfVRWtpmV237,10.0,,,0.2395022064,0.5281888843,0.0,,Hyderabad,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,
13-10-2022 23:39,13-10-2022 23:59,R_2sSwl2LZII6IBOA,10.0,,,0.2395022064,0.5281888843,0.0,,Kochi,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
13-10-2022 23:49,13-10-2022 23:59,R_UrLSCBRThhFUkA9,,10.0,The biggest technology resort Blog recital of ved Yadav the biggest technology resort ,0.0057797176,0.2600514889,0.7341686487,Promoter,Bangalore,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",20-25 Lacs,"Married, with kid(s)",10-15 years old,
13-10-2022 23:50,13-10-2022 23:59,R_22End4wrGLV22BK,,,,0.2395022064,0.5281888843,0.0,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:52,13-10-2022 23:59,R_Z9pDRCTzoLmY35v,,,,0.2395022064,0.5281888843,0.0,,Kochi,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Shop or Store Owner,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
13-10-2022 23:44,13-10-2022 23:59,R_30qOgg11lFk7uPw,,,,0.2395022064,0.5281888843,0.0,,Bangalore,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",16-20 years old,
13-10-2022 23:41,14-10-2022 00:00,R_2CjG0SApvrmiZOB,9.0,10.0,I like that brand products ,0.0056793229,0.0811608136,0.9131597877,Promoter,Bangalore,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
13-10-2022 23:42,14-10-2022 00:01,R_UGA0siBeTwVLfuF,,,,0.2395022064,0.5281888843,0.0,,Kochi,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Personal computer/ Laptop,Car/ Jeep/ Van",Shop or Store Owner,10-15 Lacs,"Married, with kid(s)",10-15 years old,
13-10-2022 23:35,14-10-2022 00:01,R_1nYK7V7KKDgOcqD,,,,0.2395022064,0.5281888843,0.0,,Ahmedabad,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",10-15 years old,
13-10-2022 23:55,14-10-2022 00:01,R_2PjpAuFXIucdv0U,,9.0,Good locking system,0.0260269493,0.3096427619,0.6643303633,passive,Bangalore,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
13-10-2022 23:44,14-10-2022 00:01,R_6XwkGpL0BkR7p17,8.0,,,0.2395022064,0.5281888843,0.0,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",10-15 years old,
13-10-2022 23:52,14-10-2022 00:01,R_UcGlwc2QtmyEZ8Z,10.0,,,0.2395022064,0.5281888843,0.0,,Pune,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
13-10-2022 23:40,14-10-2022 00:01,R_2aPJKTAQUiBci9q,,,,0.2395022064,0.5281888843,0.0,,Hyderabad,31-35,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,25-30 Lacs,"Married, with kid(s)",10-15 years old,
13-10-2022 23:55,14-10-2022 00:03,R_3hlQLgufn4e9Dg0,8.0,,,0.2395022064,0.5281888843,0.0,,Hyderabad,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
