StartDate,EndDate,ResponseId,B2A_1,B2_1A,B2L_7,A2I_5,A2S_5,D1_15,Wave,gbt__v1__n__shareofwallet_1__Whirlpool,S3,S4,S5,S6a,S6b,gbt__v1__b__total_brand_awareness_3__Nilkamal furniture,gbt__v1__b__total_brand_awareness_3__Local furniture shop,gbt__v1__b__total_brand_awareness_3__Carpenter,gbt__v1__n__shareofwallet_3__Godrej,gbt__v1__n__shareofwallet_3__Ikea,gbt__v1__n__shareofwallet_3__Urban Ladder
05-10-2022 09:49,05-10-2022 09:55,R_0MXae7lYPl47JM5,,,,,,"Godrej,Tata",1,,Mumbai,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
05-10-2022 09:46,05-10-2022 10:00,R_eD9JqD2FXnz8MCZ,,,Extremely likely10,,,"Godrej,AmazonBasics",1,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
05-10-2022 09:42,05-10-2022 10:03,R_3qBur6UqMimP68a,,,,,,Honeywell,1,,Hyderabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",,,,,,
06-10-2022 01:27,06-10-2022 01:36,R_2yqklpZhnUnVkcE,,,,,,"Godrej,Yale,Dorset,Tata",1,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 01:33,06-10-2022 01:40,R_1eRvEsjqQgns0ME,,,,,,Urban Ladder,1,,New Delhi NCR,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,0,,,
06-10-2022 01:33,06-10-2022 01:40,R_2RPsS3KmWwV6sif,Extremely likely10,I like the quality of their products.,,,,"Godrej,Samsung,LG,Whirlpool,Voltas,Haier,Ikea,Urban Ladder,Pepperfry,HomeTown,HomeCenter,Amazon Furniture,Flipkart Furniture,Nilkamal furniture",1, ,Hyderabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
06-10-2022 01:30,06-10-2022 01:43,R_SUE9iWVm6j6qiat,Extremely likely10,Since childhood my life revolves around godrej brand products n every indian household is dependent on this brand n fortunately it's international brand now,,,,"Godrej,Samsung,Whirlpool,Haier,Tata",1,0.2,Mumbai,26-30,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Refrigerator,Washing machine,Air Conditioner",,,,,,
06-10-2022 01:33,06-10-2022 01:44,R_3M40qmhxGyIkA3m,9,ITS NOT THAT PREMIUM.,,,,"Godrej,Voltas",1, ,Lucknow,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 01:33,06-10-2022 01:44,R_3dXMfj9RyTnFt0o,,,,,,Nilkamal furniture,1,,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,1,,,
06-10-2022 01:33,06-10-2022 01:46,R_BQg5NXPjulyWarv,,,,,Isnsms,"Pepperfry,HomeCenter",1,,Mumbai,18-21,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 01:42,06-10-2022 01:47,R_1OjJaWPEULAmF4t,,,,,,"Harrison,Tata",1,,Mumbai,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 01:33,06-10-2022 01:47,R_C4bTnfph1SYZkqd,,,8,,,"Local furniture shop,Carpenter",1,,Pune,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,1,1,,,
06-10-2022 01:35,06-10-2022 01:49,R_4GymAkYDr5b1sAh,Extremely likely10,Well designed good qulity nice looks easy to use ,,,,"Godrej,Samsung,LG,Ozone,Dorset",1, ,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",,,,,,
06-10-2022 01:34,06-10-2022 01:49,R_21nvOH32OjOGiSJ,Extremely likely10,quality of product is good,,,,Godrej,1,0.2,Chennai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 01:34,06-10-2022 01:50,R_3QRaiaFF9lQSkVe,7,6,,,,Godrej,1,,Chennai,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Personal computer/ Laptop",,,,,,
06-10-2022 01:44,06-10-2022 01:50,R_3J3fjiggLwd1KFy,8,Good tho,,,,"Haier,Ikea",1,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 01:33,06-10-2022 01:50,R_3nVmdTrrXAqihLk,9,This is best products brand experience with me ,,,,"Godrej,Whirlpool,Tata",1,0.2,Lucknow,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
06-10-2022 01:34,06-10-2022 01:51,R_RJoLdlgCKl4DUIh,9,Because godrej is trusted and valuable brand it's provoid best products,,,,Godrej,1,0.2,Lucknow,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",0,0,0,,,
06-10-2022 01:34,06-10-2022 01:52,R_cOMW5UYDGbVsTCx,8,It's very reliable and efficient ,,,,"Godrej,Samsung,LG,Whirlpool",1,0.2,Bangalore,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
06-10-2022 01:42,06-10-2022 01:52,R_11iNiQsBPuAyKTy,,,8,,,"Europa,Tata",1,,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 01:46,06-10-2022 01:52,R_30qpqBqNshiTXLG,,,,,,"Samsung,Ikea,HomeTown",1,0.4,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
06-10-2022 01:33,06-10-2022 01:53,R_2v5HQZzQBxxXOuC,,,,,,Amazon Furniture,1,,Kolkata,18-21,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",1,1,0,,,
06-10-2022 01:40,06-10-2022 01:53,R_1BSkmwFdNjr6Yb7,Extremely likely10,Because I like its products and services so badly ,,,,"Samsung,LG",1,0.2,Bangalore,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
06-10-2022 01:48,06-10-2022 01:54,R_2bWyOTGKTjB3GO5,,,,,,"LG,Haier",1,,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
06-10-2022 01:45,06-10-2022 01:54,R_1i2TX5w6Zmy94HQ,,,,,,"Urban Ladder,Amazon Furniture,Local furniture shop,Tata",1,,Mumbai,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",1,1,0,,,
06-10-2022 01:48,06-10-2022 01:54,R_3s0mdtZ3n64dJxJ,,,,,,Nilkamal furniture,1, ,Ahmedabad,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",1,0,0,,,
06-10-2022 01:39,06-10-2022 01:55,R_24iP9aiMZu2yWCV,5,Godrej is best and friendly brand ,,,,Godrej,1,,Mumbai,26-30,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",,,,,,
06-10-2022 01:46,06-10-2022 01:55,R_5p6CmoJFYEK8qwV,,,,,,"Whirlpool,Urban Ladder",1,1,Mumbai,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
06-10-2022 01:48,06-10-2022 01:55,R_3jcd1kjVTjjRu2d,,,,,,Godrej,1,,Lucknow,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",,,,,,
06-10-2022 01:41,06-10-2022 01:55,R_1IK5GhtEEU0a6Op,,,Extremely likely10,,,"Godrej,Dormakaba,Ozone,Harrison,Europa,AmazonBasics",1,,Lucknow,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 01:44,06-10-2022 01:55,R_V3ApepQcClTFjG1,,,,,,"Godrej,Ikea,HomeCenter,Flipkart Furniture,Tata,Honeywell",1,,Hyderabad,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",0,0,0,,,
06-10-2022 01:47,06-10-2022 01:56,R_1N38zW7rocGReNx,Not at all likely0,Godrej is not have good reviews and features,,,,"Samsung,Amazon Furniture",1, ,Kolkata,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",0,0,0,,,
06-10-2022 01:51,06-10-2022 01:56,R_3JaONBlzT0vwe7S,,,,,,Godrej,1,,Kolkata,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
06-10-2022 01:43,06-10-2022 01:57,R_1LbaCvE9YUrWq9V,,,8,,,"Godrej,Harrison,Europa,Ikea,Urban Ladder,HomeTown",1,,Kolkata,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
06-10-2022 01:48,06-10-2022 01:57,R_2wHqp96vyqkAPra,,,,,,"Yale,Pepperfry,HomeTown,HomeCenter,Nilkamal furniture,Local furniture shop,Tata,Honeywell",1,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 01:47,06-10-2022 01:58,R_2OTrhwDv53x3QQR,,,,,,"Godrej,Samsung,Voltas,Urban Ladder,Pepperfry,Amazon Furniture,Flipkart Furniture",1,0.2,Hyderabad,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
06-10-2022 01:49,06-10-2022 01:59,R_zdLDLPnisr2KsIp,,,7,,,Godrej,1,,Bangalore,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,1,,,
06-10-2022 01:34,06-10-2022 02:00,R_2ROFaLzaPJMcRSZ,,,,,,"Godrej,Local furniture shop,Tata",1,,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,1,0,,,
06-10-2022 01:46,06-10-2022 02:00,R_3nvE6KbmZD41nLb,7,Iit is not convinent to me technology is very poor it not innovating,,,,"Godrej,LG,Whirlpool,Flipkart Furniture,Nilkamal furniture",1,0.2,Kochi,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
06-10-2022 01:49,06-10-2022 02:01,R_2S78P6MaDjh52xz,,,,,,Amazon Furniture,1,,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",0,0,0,,,
06-10-2022 01:45,06-10-2022 02:01,R_24BmOL9180RoPSK,8,Product working good condition,,,,Voltas,1,,Hyderabad,31-35,Female,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",,,,,,
06-10-2022 01:45,06-10-2022 02:04,R_2xKMoObKLOUPl8f,5,Because i can not see any advertisiment and anybody can not talk for this brand,,,,Godrej,1,0.2,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",,,,,,
06-10-2022 01:52,06-10-2022 02:05,R_1dnRUPEHh3UOq63,8,Its kind of old brand but its good and its products are also fine,,,,Tata,1,0.2,Hyderabad,18-21,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine",,,,,,
06-10-2022 01:59,06-10-2022 02:06,R_2tfKBmIrTuRsjtD,,,,,,"Godrej,Amazon Furniture,AmazonBasics",1,,Bangalore,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
06-10-2022 01:58,06-10-2022 02:06,R_3JIQ1XKHSjF1SO2,Extremely likely10,Excellent as per feedback of friends,,,,Whirlpool,1, ,Ahmedabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",1,0,0,,,
06-10-2022 01:51,06-10-2022 02:07,R_RtaZ7sr43nV6ujL,,,,None,,"Godrej,Ozone,Amazon Furniture,Flipkart Furniture",1,,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",0,1,0,,,
06-10-2022 01:56,06-10-2022 02:09,R_2TvOwhncDzMraqi,,,,,,"Samsung,Tata",1,0.2,Kochi,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 01:54,06-10-2022 02:10,R_3p5XXW9gwqy8L24,9,"Godrej products are innovative, excellence to the real estate industry ",,,,Godrej,1,0.4,Hyderabad,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,1,,,
06-10-2022 01:56,06-10-2022 02:10,R_TblxLNBLoaQAAPT,8,Godrej is one of the durable and quality brand. I have previously owned their products and i trust the brand.,,,,None of the above,1,0.2,Bangalore,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
06-10-2022 01:49,06-10-2022 02:10,R_27EaibI8KMBjiaX,9,"Their products are soo good and they are very famous for that and i trust them very much
",,,,LG,1,0.2,Kochi,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Refrigerator,Washing machine,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
06-10-2022 01:57,06-10-2022 02:12,R_3nOufgL1Z4abewP,,,,Nike,Uber,"Godrej,Yale,Ozone,Ikea,Urban Ladder,Pepperfry,HomeTown,HomeCenter,Amazon Furniture,Flipkart Furniture,Nilkamal furniture,Local furniture shop,Carpenter,Tata,AmazonBasics,Honeywell",1,,Hyderabad,18-21,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,1,,,
06-10-2022 01:59,06-10-2022 02:13,R_2fE4M1ySPU1Jy1q,,,8,,,Godrej,1,,Kochi,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 02:08,06-10-2022 02:15,R_2n6WFTKzanIzkXv,,,,,,"Godrej,Ikea,Local furniture shop",1,,Kochi,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",0,1,0,,,
06-10-2022 08:57,06-10-2022 09:04,R_3iUL5giLq7U6dIt,,,,,,Urban Ladder,1, ,Bangalore,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
06-10-2022 08:58,06-10-2022 09:06,R_3gSGIYrNrxpEgXk,,,,,,"Godrej,Harrison,Nilkamal furniture",1,,Mumbai,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",1,0,1,,,
06-10-2022 08:58,06-10-2022 09:07,R_ctFQGA2rlyK6icx,Extremely likely10,Nice brand ,,,,"Godrej,Samsung,LG,Whirlpool,Voltas,Haier",1,0.2,Lucknow,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 08:57,06-10-2022 09:10,R_3OQKUTJXhGBsOZ3,,,,,Link,"Godrej,Tata",1,,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
06-10-2022 09:01,06-10-2022 09:11,R_e8KomyuJwUUFgDn,,,,,,LG,1, ,Bangalore,18-21,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,1,0,,,
06-10-2022 08:57,06-10-2022 09:11,R_3nORlopikiEwMWY,5,Because godrej is also good company.,,,,LG,1, ,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",1,0,1,,,
06-10-2022 09:00,06-10-2022 09:11,R_2e3D2Eoa7kjIzOk,,,9,,Anas,"Dorset,Harrison",1,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 08:57,06-10-2022 09:14,R_s4F5xg4uzhV0KDD,Extremely likely10,Godrej is most popular,Extremely likely10,,,"Samsung,Whirlpool,Voltas,Yale,Europa",1,0.2,Kolkata,46-50,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 08:57,06-10-2022 09:16,R_3foy2TPDCE4FQC1,Extremely likely10,80 out of 100,,,,Godrej,1,0.2,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",0,1,0,,,
06-10-2022 08:58,06-10-2022 09:17,R_uenIcNdo03bio9P,,,Extremely likely10,,,"Godrej,Harrison,Ikea,Amazon Furniture,Nilkamal furniture,Local furniture shop",1,,Mumbai,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,0,,,
06-10-2022 08:58,06-10-2022 09:18,R_247uKdNGSRqMdEW,6,Servicing is very poor,,Wipro,,Samsung,1, ,Kochi,31-35,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Personal computer/ Laptop",0,0,0,,,
